
[                                                  ] 1% 240-241 | [-90]-[-89] | 47.91 s | join = 58 | tmass = 58 | gaia = 203| TOP = 50000000
[#####                                             ] 10% 240-241 | [-73]-[-72] | 75.8 s | join = 5132 | tmass = 5132 | gaia = 21279| TOP = 50000000
[#####                                             ] 11% 240-241 | [-72]-[-71] | 24.47 s | join = 6795 | tmass = 6795 | gaia = 26309| TOP = 50000000
[#####                                             ] 11% 240-241 | [-71]-[-70] | 34.57 s | join = 7661 | tmass = 7661 | gaia = 31086| TOP = 50000000
[#####                                             ] 12% 240-241 | [-70]-[-69] | 64.27 s | join = 9137 | tmass = 9137 | gaia = 36033| TOP = 50000000
[######                                            ] 12% 240-241 | [-69]-[-68] | 33.32 s | join = 10532 | tmass = 10532 | gaia = 42052| TOP = 50000000
[######                                            ] 13% 240-241 | [-68]-[-67] | 85.05 s | join = 12163 | tmass = 12163 | gaia = 48968| TOP = 50000000
[######                                            ] 13% 240-241 | [-67]-[-66] | 45.63 s | join = 14298 | tmass = 14298 | gaia = 55784| TOP = 50000000
[######                                            ] 14% 240-241 | [-66]-[-65] | 61.37 s | join = 15276 | tmass = 15276 | gaia = 61024| TOP = 50000000
[#######                                           ] 14% 240-241 | [-65]-[-64] | 90.53 s | join = 17369 | tmass = 17369 | gaia = 67998| TOP = 50000000
[#######                                           ] 15% 240-241 | [-64]-[-63] | 87.83 s | join = 19964 | tmass = 19964 | gaia = 77933| TOP = 50000000
[#######                                           ] 16% 240-241 | [-63]-[-62] | 88.76 s | join = 22722 | tmass = 22722 | gaia = 89929| TOP = 50000000
[########                                          ] 16% 240-241 | [-62]-[-61] | 101.43 s | join = 26596 | tmass = 26596 | gaia = 104765| TOP = 50000000
[########                                          ] 17% 240-241 | [-61]-[-60] | 118.09 s | join = 31133 | tmass = 31133 | gaia = 125517| TOP = 50000000
[########                                          ] 17% 240-241 | [-60]-[-59] | 115.54 s | join = 39369 | tmass = 39369 | gaia = 151073| TOP = 50000000
[########                                          ] 18% 240-241 | [-59]-[-58] | 105.54 s | join = 44079 | tmass = 44079 | gaia = 171577| TOP = 50000000
[#########                                         ] 18% 240-241 | [-58]-[-57] | 162.95 s | join = 48161 | tmass = 48161 | gaia = 186893| TOP = 50000000
[#########                                         ] 19% 240-241 | [-57]-[-56] | 157.74 s | join = 51554 | tmass = 51554 | gaia = 201590| TOP = 50000000
[#########                                         ] 19% 240-241 | [-56]-[-55] | 133.31 s | join = 55472 | tmass = 55472 | gaia = 216241| TOP = 50000000
[##########                                        ] 20% 240-241 | [-55]-[-54] | 117.2 s | join = 61529 | tmass = 61529 | gaia = 211066| TOP = 50000000
[##########                                        ] 21% 240-241 | [-54]-[-53] | 106.87 s | join = 69930 | tmass = 69930 | gaia = 173251| TOP = 50000000
[##########                                        ] 21% 240-241 | [-53]-[-52] | 101.24 s | join = 66350 | tmass = 66350 | gaia = 148985| TOP = 50000000
[##########                                        ] 22% 240-241 | [-52]-[-51] | 100.89 s | join = 65958 | tmass = 65958 | gaia = 161154| TOP = 50000000some error
time = 40.05sfail to fetch tmass
some error
time = 40.05sfail to fetch gaia
some error
time = 40.05sfail to fetch gaia
some error
time = 40.05sfail to fetch gaia
some error
time = 40.05sfail to fetch gaia
some error
time = 25.04sfail to fetch gaia

[###########                                       ] 22% 240-241 | [-51]-[-50] | 112.46 s | join = 59059 | tmass = 59059 | gaia = 179231| TOP = 50000000
[###########                                       ] 23% 240-241 | [-50]-[-49] | 98.93 s | join = 48915 | tmass = 48915 | gaia = 177644| TOP = 50000000
[###########                                       ] 23% 240-241 | [-49]-[-48] | 100.41 s | join = 46919 | tmass = 46919 | gaia = 176459| TOP = 50000000
[###########                                       ] 24% 240-241 | [-48]-[-47] | 106.07 s | join = 45449 | tmass = 45449 | gaia = 181823| TOP = 50000000
[############                                      ] 24% 240-241 | [-47]-[-46] | 121.56 s | join = 43054 | tmass = 43054 | gaia = 171358| TOP = 50000000
[############                                      ] 25% 240-241 | [-46]-[-45] | 96.93 s | join = 37966 | tmass = 37966 | gaia = 157252| TOP = 50000000
[############                                      ] 26% 240-241 | [-45]-[-44] | 99.73 s | join = 35911 | tmass = 35911 | gaia = 147398| TOP = 50000000
[#############                                     ] 26% 240-241 | [-44]-[-43] | 111.73 s | join = 33754 | tmass = 33754 | gaia = 135693| TOP = 50000000
[#############                                     ] 27% 240-241 | [-43]-[-42] | 123.58 s | join = 28460 | tmass = 28460 | gaia = 116577| TOP = 50000000
[#############                                     ] 27% 240-241 | [-42]-[-41] | 116.8 s | join = 25833 | tmass = 25833 | gaia = 109271| TOP = 50000000
[#############                                     ] 28% 240-241 | [-41]-[-40] | 98.01 s | join = 26583 | tmass = 26583 | gaia = 106953| TOP = 50000000
[##############                                    ] 28% 240-241 | [-40]-[-39] | 84.12 s | join = 22836 | tmass = 22836 | gaia = 98642| TOP = 50000000
[##############                                    ] 29% 240-241 | [-39]-[-38] | 78.22 s | join = 24101 | tmass = 24101 | gaia = 93715| TOP = 50000000
[##############                                    ] 29% 240-241 | [-38]-[-37] | 75.39 s | join = 20652 | tmass = 20652 | gaia = 85800| TOP = 50000000
[###############                                   ] 30% 240-241 | [-37]-[-36] | 73.23 s | join = 19193 | tmass = 19193 | gaia = 79047| TOP = 50000000
[###############                                   ] 31% 240-241 | [-36]-[-35] | 77.87 s | join = 18707 | tmass = 18707 | gaia = 74441| TOP = 50000000
[###############                                   ] 31% 240-241 | [-35]-[-34] | 103.84 s | join = 17453 | tmass = 17453 | gaia = 69496| TOP = 50000000
[###############                                   ] 32% 240-241 | [-34]-[-33] | 47.47 s | join = 15903 | tmass = 15903 | gaia = 65205| TOP = 50000000
[################                                  ] 32% 240-241 | [-33]-[-32] | 53.74 s | join = 15537 | tmass = 15537 | gaia = 61947| TOP = 50000000
[################                                  ] 33% 240-241 | [-32]-[-31] | 48.68 s | join = 14481 | tmass = 14481 | gaia = 58581| TOP = 50000000
[################                                  ] 33% 240-241 | [-31]-[-30] | 65.18 s | join = 13579 | tmass = 13579 | gaia = 55982| TOP = 50000000
[################                                  ] 34% 240-241 | [-30]-[-29] | 41.82 s | join = 13961 | tmass = 13961 | gaia = 54488| TOP = 50000000
[#################                                 ] 34% 240-241 | [-29]-[-28] | 52.78 s | join = 13160 | tmass = 13160 | gaia = 52046| TOP = 50000000
[#################                                 ] 35% 240-241 | [-28]-[-27] | 40.74 s | join = 12058 | tmass = 12058 | gaia = 48710| TOP = 50000000
[#################                                 ] 36% 240-241 | [-27]-[-26] | 58.7 s | join = 11648 | tmass = 11648 | gaia = 46145| TOP = 50000000
[##################                                ] 36% 240-241 | [-26]-[-25] | 33.89 s | join = 11227 | tmass = 11227 | gaia = 43936| TOP = 50000000
[##################                                ] 37% 240-241 | [-25]-[-24] | 82.43 s | join = 10481 | tmass = 10481 | gaia = 41852| TOP = 50000000
[##################                                ] 37% 240-241 | [-24]-[-23] | 32.06 s | join = 10284 | tmass = 10284 | gaia = 39793| TOP = 50000000
[##################                                ] 38% 240-241 | [-23]-[-22] | 67.43 s | join = 9367 | tmass = 9367 | gaia = 37209| TOP = 50000000
[###################                               ] 38% 240-241 | [-22]-[-21] | 29.54 s | join = 8832 | tmass = 8832 | gaia = 34802| TOP = 50000000
[###################                               ] 39% 240-241 | [-21]-[-20] | 77.7 s | join = 8218 | tmass = 8218 | gaia = 32873| TOP = 50000000
[###################                               ] 39% 240-241 | [-20]-[-19] | 30.92 s | join = 7860 | tmass = 7860 | gaia = 30680| TOP = 50000000
[####################                              ] 40% 240-241 | [-19]-[-18] | 61.86 s | join = 7359 | tmass = 7359 | gaia = 29547| TOP = 50000000
[####################                              ] 41% 240-241 | [-18]-[-17] | 75.9 s | join = 7677 | tmass = 7677 | gaia = 29474| TOP = 50000000
[####################                              ] 41% 240-241 | [-17]-[-16] | 29.42 s | join = 7196 | tmass = 7196 | gaia = 28586| TOP = 50000000
[####################                              ] 42% 240-241 | [-16]-[-15] | 74.01 s | join = 7077 | tmass = 7077 | gaia = 27772| TOP = 50000000
[#####################                             ] 42% 240-241 | [-15]-[-14] | 26.58 s | join = 7227 | tmass = 7227 | gaia = 27396| TOP = 50000000
[#####################                             ] 43% 240-241 | [-14]-[-13] | 27.92 s | join = 6956 | tmass = 6956 | gaia = 26505| TOP = 50000000
[#####################                             ] 43% 240-241 | [-13]-[-12] | 56.16 s | join = 6523 | tmass = 6523 | gaia = 24499| TOP = 50000000
[#####################                             ] 44% 240-241 | [-12]-[-11] | 21.57 s | join = 5562 | tmass = 5562 | gaia = 21846| TOP = 50000000
[######################                            ] 44% 240-241 | [-11]-[-10] | 23.06 s | join = 5460 | tmass = 5460 | gaia = 20295| TOP = 50000000
[######################                            ] 45% 240-241 | [-10]-[-9] | 74.58 s | join = 5241 | tmass = 5241 | gaia = 19833| TOP = 50000000
[######################                            ] 46% 240-241 | [-9]-[-8] | 25.38 s | join = 5086 | tmass = 5086 | gaia = 19283| TOP = 50000000
[#######################                           ] 46% 240-241 | [-8]-[-7] | 27.53 s | join = 4981 | tmass = 4981 | gaia = 18626| TOP = 50000000
[#######################                           ] 47% 240-241 | [-7]-[-6] | 54.04 s | join = 4609 | tmass = 4609 | gaia = 18005| TOP = 50000000
[#######################                           ] 47% 240-241 | [-6]-[-5] | 23.61 s | join = 4363 | tmass = 4363 | gaia = 17043| TOP = 50000000
[#######################                           ] 48% 240-241 | [-5]-[-4] | 18.81 s | join = 4036 | tmass = 4036 | gaia = 16488| TOP = 50000000
[########################                          ] 48% 240-241 | [-4]-[-3] | 18.72 s | join = 4099 | tmass = 4099 | gaia = 16147| TOP = 50000000
[########################                          ] 49% 240-241 | [-3]-[-2] | 56.84 s | join = 3976 | tmass = 3976 | gaia = 15761| TOP = 50000000
[########################                          ] 49% 240-241 | [-2]-[-1] | 23.48 s | join = 3793 | tmass = 3793 | gaia = 15627| TOP = 50000000
[#########################                         ] 50% 240-241 | [-1]-[0] | 26.23 s | join = 3917 | tmass = 3917 | gaia = 15277| TOP = 50000000
[#########################                         ] 51% 240-241 | [0]-[1] | 18.2 s | join = 3999 | tmass = 3999 | gaia = 15274| TOP = 50000000
[#########################                         ] 51% 240-241 | [1]-[2] | 52.37 s | join = 3933 | tmass = 3933 | gaia = 15292| TOP = 50000000
[#########################                         ] 52% 240-241 | [2]-[3] | 22.42 s | join = 3935 | tmass = 3935 | gaia = 14978| TOP = 50000000
[##########################                        ] 52% 240-241 | [3]-[4] | 71.74 s | join = 3649 | tmass = 3649 | gaia = 14464| TOP = 50000000
[##########################                        ] 53% 240-241 | [4]-[5] | 22.23 s | join = 3601 | tmass = 3601 | gaia = 13898| TOP = 50000000
[##########################                        ] 53% 240-241 | [5]-[6] | 63.31 s | join = 3579 | tmass = 3579 | gaia = 13713| TOP = 50000000
[##########################                        ] 54% 240-241 | [6]-[7] | 16.07 s | join = 3224 | tmass = 3224 | gaia = 13210| TOP = 50000000
[###########################                       ] 54% 240-241 | [7]-[8] | 72.17 s | join = 3125 | tmass = 3125 | gaia = 12489| TOP = 50000000
[###########################                       ] 55% 240-241 | [8]-[9] | 18.49 s | join = 3026 | tmass = 3026 | gaia = 12179| TOP = 50000000
[###########################                       ] 56% 240-241 | [9]-[10] | 64.94 s | join = 2865 | tmass = 2865 | gaia = 11777| TOP = 50000000
[############################                      ] 56% 240-241 | [10]-[11] | 14.12 s | join = 2881 | tmass = 2881 | gaia = 11417| TOP = 50000000
[############################                      ] 57% 240-241 | [11]-[12] | 16.33 s | join = 2736 | tmass = 2736 | gaia = 11233| TOP = 50000000
[############################                      ] 57% 240-241 | [12]-[13] | 16.8 s | join = 2734 | tmass = 2734 | gaia = 10992| TOP = 50000000
[############################                      ] 58% 240-241 | [13]-[14] | 53.76 s | join = 2801 | tmass = 2801 | gaia = 10810| TOP = 50000000
[#############################                     ] 58% 240-241 | [14]-[15] | 16.69 s | join = 2754 | tmass = 2754 | gaia = 10780| TOP = 50000000
[#############################                     ] 59% 240-241 | [15]-[16] | 13.53 s | join = 2843 | tmass = 2843 | gaia = 10973| TOP = 50000000
[#############################                     ] 59% 240-241 | [16]-[17] | 16.2 s | join = 2801 | tmass = 2801 | gaia = 10659| TOP = 50000000
[##############################                    ] 60% 240-241 | [17]-[18] | 70.07 s | join = 2634 | tmass = 2634 | gaia = 10216| TOP = 50000000
[##############################                    ] 61% 240-241 | [18]-[19] | 13.47 s | join = 2539 | tmass = 2539 | gaia = 10012| TOP = 50000000
[##############################                    ] 61% 240-241 | [19]-[20] | 12.95 s | join = 2508 | tmass = 2508 | gaia = 9721| TOP = 50000000
[##############################                    ] 62% 240-241 | [20]-[21] | 15.34 s | join = 2367 | tmass = 2367 | gaia = 9454| TOP = 50000000
[###############################                   ] 62% 240-241 | [21]-[22] | 13.3 s | join = 2309 | tmass = 2309 | gaia = 9132| TOP = 50000000
[###############################                   ] 63% 240-241 | [22]-[23] | 66.94 s | join = 2256 | tmass = 2256 | gaia = 8901| TOP = 50000000
[###############################                   ] 63% 240-241 | [23]-[24] | 16.57 s | join = 2157 | tmass = 2157 | gaia = 8601| TOP = 50000000
[###############################                   ] 64% 240-241 | [24]-[25] | 17.6 s | join = 2264 | tmass = 2264 | gaia = 8497| TOP = 50000000
[################################                  ] 64% 240-241 | [25]-[26] | 18.56 s | join = 2197 | tmass = 2197 | gaia = 8338| TOP = 50000000
[################################                  ] 65% 240-241 | [26]-[27] | 58.97 s | join = 2229 | tmass = 2229 | gaia = 8484| TOP = 50000000
[################################                  ] 66% 240-241 | [27]-[28] | 15.22 s | join = 2188 | tmass = 2188 | gaia = 8500| TOP = 50000000
[#################################                 ] 66% 240-241 | [28]-[29] | 56.75 s | join = 2039 | tmass = 2039 | gaia = 7835| TOP = 50000000
[#################################                 ] 67% 240-241 | [29]-[30] | 12.23 s | join = 1923 | tmass = 1923 | gaia = 7607| TOP = 50000000
[#################################                 ] 67% 240-241 | [30]-[31] | 63.17 s | join = 2092 | tmass = 2092 | gaia = 7785| TOP = 50000000
[#################################                 ] 68% 240-241 | [31]-[32] | 15.91 s | join = 1986 | tmass = 1986 | gaia = 7848| TOP = 50000000
[##################################                ] 68% 240-241 | [32]-[33] | 58.1 s | join = 2022 | tmass = 2022 | gaia = 7792| TOP = 50000000
[##################################                ] 69% 240-241 | [33]-[34] | 14.75 s | join = 2080 | tmass = 2080 | gaia = 7635| TOP = 50000000
[##################################                ] 69% 240-241 | [34]-[35] | 20.87 s | join = 1895 | tmass = 1895 | gaia = 7378| TOP = 50000000
[###################################               ] 70% 240-241 | [35]-[36] | 57.2 s | join = 1710 | tmass = 1710 | gaia = 6924| TOP = 50000000
[###################################               ] 71% 240-241 | [36]-[37] | 12.14 s | join = 1709 | tmass = 1709 | gaia = 6530| TOP = 50000000
[###################################               ] 71% 240-241 | [37]-[38] | 14.09 s | join = 1624 | tmass = 1624 | gaia = 6417| TOP = 50000000
[###################################               ] 72% 240-241 | [38]-[39] | 57.38 s | join = 1628 | tmass = 1628 | gaia = 6331| TOP = 50000000
[####################################              ] 72% 240-241 | [39]-[40] | 11.44 s | join = 1656 | tmass = 1656 | gaia = 6257| TOP = 50000000
[####################################              ] 73% 240-241 | [40]-[41] | 17.73 s | join = 1513 | tmass = 1513 | gaia = 5951| TOP = 50000000
[####################################              ] 73% 240-241 | [41]-[42] | 58.17 s | join = 1511 | tmass = 1511 | gaia = 5800| TOP = 50000000
[####################################              ] 74% 240-241 | [42]-[43] | 14.2 s | join = 1589 | tmass = 1589 | gaia = 5852| TOP = 50000000
[#####################################             ] 74% 240-241 | [43]-[44] | 14.07 s | join = 1513 | tmass = 1513 | gaia = 5790| TOP = 50000000
[#####################################             ] 75% 240-241 | [44]-[45] | 59.07 s | join = 1583 | tmass = 1583 | gaia = 5761| TOP = 50000000
[#####################################             ] 76% 240-241 | [45]-[46] | 14.05 s | join = 1373 | tmass = 1373 | gaia = 5603| TOP = 50000000
[######################################            ] 76% 240-241 | [46]-[47] | 13.63 s | join = 1476 | tmass = 1476 | gaia = 5363| TOP = 50000000
[######################################            ] 77% 240-241 | [47]-[48] | 13.64 s | join = 1477 | tmass = 1477 | gaia = 5367| TOP = 50000000
[######################################            ] 77% 240-241 | [48]-[49] | 64.73 s | join = 1384 | tmass = 1384 | gaia = 5361| TOP = 50000000
[######################################            ] 78% 240-241 | [49]-[50] | 15.05 s | join = 1385 | tmass = 1385 | gaia = 5346| TOP = 50000000
[#######################################           ] 78% 240-241 | [50]-[51] | 13.89 s | join = 1374 | tmass = 1374 | gaia = 5190| TOP = 50000000
[#######################################           ] 79% 240-241 | [51]-[52] | 12.98 s | join = 1282 | tmass = 1282 | gaia = 4908| TOP = 50000000
[#######################################           ] 79% 240-241 | [52]-[53] | 15.43 s | join = 1375 | tmass = 1375 | gaia = 5016| TOP = 50000000
[########################################          ] 80% 240-241 | [53]-[54] | 16.14 s | join = 1523 | tmass = 1523 | gaia = 4951| TOP = 50000000
[########################################          ] 81% 240-241 | [54]-[55] | 61.16 s | join = 1092 | tmass = 1092 | gaia = 4446| TOP = 50000000
[########################################          ] 81% 240-241 | [55]-[56] | 12.82 s | join = 1100 | tmass = 1100 | gaia = 4089| TOP = 50000000
[########################################          ] 82% 240-241 | [56]-[57] | 14.53 s | join = 1112 | tmass = 1112 | gaia = 4034| TOP = 50000000
[#########################################         ] 82% 240-241 | [57]-[58] | 14.61 s | join = 938 | tmass = 938 | gaia = 3815| TOP = 50000000
[#########################################         ] 83% 240-241 | [58]-[59] | 12.39 s | join = 1027 | tmass = 1027 | gaia = 3684| TOP = 50000000
[#########################################         ] 83% 240-241 | [59]-[60] | 9.83 s | join = 1018 | tmass = 1018 | gaia = 3693| TOP = 50000000
[#########################################         ] 84% 240-241 | [60]-[61] | 12.34 s | join = 892 | tmass = 892 | gaia = 3588| TOP = 50000000
[##########################################        ] 84% 240-241 | [61]-[62] | 56.26 s | join = 947 | tmass = 947 | gaia = 3519| TOP = 50000000
[##########################################        ] 85% 240-241 | [62]-[63] | 12.36 s | join = 885 | tmass = 885 | gaia = 3416| TOP = 50000000
[##########################################        ] 86% 240-241 | [63]-[64] | 9.38 s | join = 873 | tmass = 873 | gaia = 3214| TOP = 50000000
[###########################################       ] 86% 240-241 | [64]-[65] | 9.64 s | join = 864 | tmass = 864 | gaia = 3149| TOP = 50000000
[###########################################       ] 87% 240-241 | [65]-[66] | 65.89 s | join = 817 | tmass = 817 | gaia = 3194| TOP = 50000000
[###########################################       ] 87% 240-241 | [66]-[67] | 13.26 s | join = 797 | tmass = 797 | gaia = 3031| TOP = 50000000
[###########################################       ] 88% 240-241 | [67]-[68] | 65.78 s | join = 699 | tmass = 699 | gaia = 2857| TOP = 50000000
[############################################      ] 88% 240-241 | [68]-[69] | 14.06 s | join = 690 | tmass = 690 | gaia = 2739| TOP = 50000000
[############################################      ] 89% 240-241 | [69]-[70] | 59.81 s | join = 673 | tmass = 673 | gaia = 2595| TOP = 50000000
[############################################      ] 89% 240-241 | [70]-[71] | 14.56 s | join = 615 | tmass = 615 | gaia = 2537| TOP = 50000000
[#############################################     ] 90% 240-241 | [71]-[72] | 9.48 s | join = 653 | tmass = 653 | gaia = 2555| TOP = 50000000
[#############################################     ] 91% 240-241 | [72]-[73] | 12.6 s | join = 676 | tmass = 676 | gaia = 2616| TOP = 50000000
[#############################################     ] 91% 240-241 | [73]-[74] | 14.01 s | join = 700 | tmass = 700 | gaia = 2653| TOP = 50000000
[#############################################     ] 92% 240-241 | [74]-[75] | 12.44 s | join = 624 | tmass = 624 | gaia = 2456| TOP = 50000000
[##############################################    ] 92% 240-241 | [75]-[76] | 53.62 s | join = 622 | tmass = 622 | gaia = 2366| TOP = 50000000
[##############################################    ] 93% 240-241 | [76]-[77] | 12.59 s | join = 627 | tmass = 627 | gaia = 2289| TOP = 50000000
[##############################################    ] 93% 240-241 | [77]-[78] | 12.01 s | join = 556 | tmass = 556 | gaia = 2084| TOP = 50000000
[##############################################    ] 94% 240-241 | [78]-[79] | 15.1 s | join = 468 | tmass = 468 | gaia = 1982| TOP = 50000000
[###############################################   ] 94% 240-241 | [79]-[80] | 11.55 s | join = 464 | tmass = 464 | gaia = 1779| TOP = 50000000
[###############################################   ] 95% 240-241 | [80]-[81] | 13.96 s | join = 416 | tmass = 416 | gaia = 1602| TOP = 50000000
[###############################################   ] 96% 240-241 | [81]-[82] | 11.39 s | join = 389 | tmass = 389 | gaia = 1520| TOP = 50000000
[################################################  ] 96% 240-241 | [82]-[83] | 54.99 s | join = 352 | tmass = 352 | gaia = 1372| TOP = 50000000
[################################################  ] 97% 240-241 | [83]-[84] | 12.21 s | join = 316 | tmass = 316 | gaia = 1178| TOP = 50000000
[################################################  ] 97% 240-241 | [84]-[85] | 9.01 s | join = 274 | tmass = 274 | gaia = 1018| TOP = 50000000
[################################################  ] 98% 240-241 | [85]-[86] | 8.66 s | join = 228 | tmass = 228 | gaia = 868| TOP = 50000000
[################################################# ] 98% 240-241 | [86]-[87] | 7.95 s | join = 192 | tmass = 192 | gaia = 698| TOP = 50000000
[################################################# ] 99% 240-241 | [87]-[88] | 10.31 s | join = 118 | tmass = 118 | gaia = 514| TOP = 50000000
[################################################# ] 99% 240-241 | [88]-[89] | 9.13 s | join = 92 | tmass = 92 | gaia = 310| TOP = 50000000
[##################################################] 100% 240-241 | [89]-[90] | 8.57 s | join = 21 | tmass = 21 | gaia = 107| TOP = 50000000
[                                                  ] 1% 241-242 | [-90]-[-89] | 52.94 s | join = 44 | tmass = 44 | gaia = 204| TOP = 50000000
[                                                  ] 1% 241-242 | [-89]-[-88] | 11.79 s | join = 147 | tmass = 147 | gaia = 596| TOP = 50000000
[                                                  ] 2% 241-242 | [-88]-[-87] | 11.67 s | join = 294 | tmass = 294 | gaia = 1073| TOP = 50000000
[#                                                 ] 2% 241-242 | [-87]-[-86] | 12.88 s | join = 378 | tmass = 378 | gaia = 1522| TOP = 50000000
[#                                                 ] 3% 241-242 | [-86]-[-85] | 14.77 s | join = 520 | tmass = 520 | gaia = 2087| TOP = 50000000
[#                                                 ] 3% 241-242 | [-85]-[-84] | 61.04 s | join = 682 | tmass = 682 | gaia = 2818| TOP = 50000000
[#                                                 ] 4% 241-242 | [-84]-[-83] | 10.39 s | join = 913 | tmass = 913 | gaia = 3671| TOP = 50000000
[##                                                ] 4% 241-242 | [-83]-[-82] | 13.43 s | join = 1190 | tmass = 1190 | gaia = 4641| TOP = 50000000
[##                                                ] 5% 241-242 | [-82]-[-81] | 60.7 s | join = 1376 | tmass = 1376 | gaia = 5555| TOP = 50000000
[##                                                ] 6% 241-242 | [-81]-[-80] | 12.33 s | join = 1532 | tmass = 1532 | gaia = 6298| TOP = 50000000
[###                                               ] 6% 241-242 | [-80]-[-79] | 12.44 s | join = 1820 | tmass = 1820 | gaia = 7351| TOP = 50000000
[###                                               ] 7% 241-242 | [-79]-[-78] | 61.87 s | join = 2147 | tmass = 2147 | gaia = 8666| TOP = 50000000
[###                                               ] 7% 241-242 | [-78]-[-77] | 16.54 s | join = 2367 | tmass = 2367 | gaia = 9924| TOP = 50000000
[###                                               ] 8% 241-242 | [-77]-[-76] | 24.22 s | join = 2655 | tmass = 2655 | gaia = 11349| TOP = 50000000
[####                                              ] 8% 241-242 | [-76]-[-75] | 23.53 s | join = 3127 | tmass = 3127 | gaia = 13142| TOP = 50000000
[####                                              ] 9% 241-242 | [-75]-[-74] | 54.74 s | join = 3545 | tmass = 3545 | gaia = 15066| TOP = 50000000
[####                                              ] 9% 241-242 | [-74]-[-73] | 21.37 s | join = 4253 | tmass = 4253 | gaia = 17268| TOP = 50000000
[#####                                             ] 10% 241-242 | [-73]-[-72] | 69.6 s | join = 4915 | tmass = 4915 | gaia = 20960| TOP = 50000000
[#####                                             ] 11% 241-242 | [-72]-[-71] | 29.27 s | join = 6876 | tmass = 6876 | gaia = 26376| TOP = 50000000
[#####                                             ] 11% 241-242 | [-71]-[-70] | 58.8 s | join = 7880 | tmass = 7880 | gaia = 31362| TOP = 50000000
[#####                                             ] 12% 241-242 | [-70]-[-69] | 30.36 s | join = 9042 | tmass = 9042 | gaia = 35995| TOP = 50000000
[######                                            ] 12% 241-242 | [-69]-[-68] | 55.42 s | join = 10440 | tmass = 10440 | gaia = 41894| TOP = 50000000
[######                                            ] 13% 241-242 | [-68]-[-67] | 45.65 s | join = 12436 | tmass = 12436 | gaia = 48846| TOP = 50000000
[######                                            ] 13% 241-242 | [-67]-[-66] | 82.35 s | join = 14244 | tmass = 14244 | gaia = 54720| TOP = 50000000
[######                                            ] 14% 241-242 | [-66]-[-65] | 41.86 s | join = 13701 | tmass = 13701 | gaia = 57562| TOP = 50000000
[#######                                           ] 14% 241-242 | [-65]-[-64] | 77.04 s | join = 15633 | tmass = 15633 | gaia = 62878| TOP = 50000000
[#######                                           ] 15% 241-242 | [-64]-[-63] | 104.28 s | join = 18070 | tmass = 18070 | gaia = 72607| TOP = 50000000
[#######                                           ] 16% 241-242 | [-63]-[-62] | 78.72 s | join = 20989 | tmass = 20989 | gaia = 84094| TOP = 50000000
[########                                          ] 16% 241-242 | [-62]-[-61] | 84.94 s | join = 24655 | tmass = 24655 | gaia = 97575| TOP = 50000000
[########                                          ] 17% 241-242 | [-61]-[-60] | 115.08 s | join = 28257 | tmass = 28257 | gaia = 117095| TOP = 50000000
[########                                          ] 17% 241-242 | [-60]-[-59] | 112.59 s | join = 37836 | tmass = 37836 | gaia = 143916| TOP = 50000000
[########                                          ] 18% 241-242 | [-59]-[-58] | 107.04 s | join = 43179 | tmass = 43179 | gaia = 166874| TOP = 50000000
