
[################                                  ] 33% 240-241 | [0]-[10] | 146.99 s | join = 34936 | tmass = 34936 | gaia = 135837| TOP = 50000000
[#################################                 ] 67% 240-241 | [10]-[20] | 79.69 s | join = 27231 | tmass = 27231 | gaia = 107402| TOP = 50000000
[##################################################] 100% 240-241 | [20]-[30] | 96.4 s | join = 21929 | tmass = 21929 | gaia = 87677| TOP = 50000000
[################                                  ] 33% 241-242 | [0]-[10] | 90.96 s | join = 36727 | tmass = 36727 | gaia = 142595| TOP = 50000000
[#################################                 ] 67% 241-242 | [10]-[20] | 76.06 s | join = 29910 | tmass = 29910 | gaia = 113545| TOP = 50000000
[##################################################] 100% 241-242 | [20]-[30] | 117.25 s | join = 23447 | tmass = 23447 | gaia = 92035| TOP = 50000000
[################                                  ] 33% 242-243 | [0]-[10] | 118.36 s | join = 39050 | tmass = 39050 | gaia = 148662| TOP = 50000000
[#################################                 ] 67% 242-243 | [10]-[20] | 133.21 s | join = 31009 | tmass = 31009 | gaia = 119068| TOP = 50000000
[##################################################] 100% 242-243 | [20]-[30] | 84.5 s | join = 24254 | tmass = 24254 | gaia = 95447| TOP = 50000000
[################                                  ] 33% 243-244 | [0]-[10] | 113.16 s | join = 39537 | tmass = 39537 | gaia = 153171| TOP = 50000000
[#################################                 ] 67% 243-244 | [10]-[20] | 137.24 s | join = 31530 | tmass = 31530 | gaia = 124558| TOP = 50000000
[##################################################] 100% 243-244 | [20]-[30] | 119.05 s | join = 25661 | tmass = 25661 | gaia = 98570| TOP = 50000000
[################                                  ] 33% 244-245 | [0]-[10] | 161.72 s | join = 39754 | tmass = 39754 | gaia = 160528| TOP = 50000000
[#################################                 ] 67% 244-245 | [10]-[20] | 87.92 s | join = 33746 | tmass = 33746 | gaia = 128537| TOP = 50000000
[##################################################] 100% 244-245 | [20]-[30] | 160.38 s | join = 25815 | tmass = 25815 | gaia = 101277| TOP = 50000000
[################                                  ] 33% 245-246 | [0]-[10] | 130.94 s | join = 43480 | tmass = 43480 | gaia = 169752| TOP = 50000000
[#################################                 ] 67% 245-246 | [10]-[20] | 128.36 s | join = 32131 | tmass = 32131 | gaia = 130509| TOP = 50000000
[##################################################] 100% 245-246 | [20]-[30] | 87.43 s | join = 26425 | tmass = 26425 | gaia = 104654| TOP = 50000000
[################                                  ] 33% 246-247 | [0]-[10] | 194.6 s | join = 45282 | tmass = 45282 | gaia = 178046| TOP = 50000000
[#################################                 ] 67% 246-247 | [10]-[20] | 97.71 s | join = 33680 | tmass = 33680 | gaia = 134595| TOP = 50000000
[##################################################] 100% 246-247 | [20]-[30] | 114.92 s | join = 27292 | tmass = 27292 | gaia = 108824| TOP = 50000000
[################                                  ] 33% 247-248 | [0]-[10] | 169.23 s | join = 51412 | tmass = 51412 | gaia = 192692| TOP = 50000000
[#################################                 ] 67% 247-248 | [10]-[20] | 145.29 s | join = 34395 | tmass = 34395 | gaia = 143054| TOP = 50000000
[##################################################] 100% 247-248 | [20]-[30] | 95.88 s | join = 28717 | tmass = 28717 | gaia = 112414| TOP = 50000000
[################                                  ] 33% 248-249 | [0]-[10] | 249.71 s | join = 56956 | tmass = 56956 | gaia = 206685| TOP = 50000000
[#################################                 ] 67% 248-249 | [10]-[20] | 181.08 s | join = 38203 | tmass = 38203 | gaia = 150957| TOP = 50000000
[##################################################] 100% 248-249 | [20]-[30] | 100.6 s | join = 30545 | tmass = 30545 | gaia = 115071| TOP = 50000000
[################                                  ] 33% 249-250 | [0]-[10] | 258.33 s | join = 54505 | tmass = 54505 | gaia = 212112| TOP = 50000000
[#################################                 ] 67% 249-250 | [10]-[20] | 162.53 s | join = 37614 | tmass = 37614 | gaia = 155311| TOP = 50000000
[##################################################] 100% 249-250 | [20]-[30] | 118.29 s | join = 29106 | tmass = 29106 | gaia = 116004| TOP = 50000000
[################                                  ] 33% 250-251 | [0]-[10] | 226.23 s | join = 55760 | tmass = 55760 | gaia = 213403| TOP = 50000000
[#################################                 ] 67% 250-251 | [10]-[20] | 154.85 s | join = 38793 | tmass = 38793 | gaia = 158333| TOP = 50000000
[##################################################] 100% 250-251 | [20]-[30] | 83.2 s | join = 29917 | tmass = 29917 | gaia = 118064| TOP = 50000000
[################                                  ] 33% 251-252 | [0]-[10] | 293.59 s | join = 54697 | tmass = 54697 | gaia = 218345| TOP = 50000000
[#################################                 ] 67% 251-252 | [10]-[20] | 136.16 s | join = 40768 | tmass = 40768 | gaia = 161684| TOP = 50000000
[##################################################] 100% 251-252 | [20]-[30] | 126.17 s | join = 29968 | tmass = 29968 | gaia = 122928| TOP = 50000000
[################                                  ] 33% 252-253 | [0]-[10] | 247.5 s | join = 59712 | tmass = 59712 | gaia = 228847| TOP = 50000000
[#################################                 ] 67% 252-253 | [10]-[20] | 172.85 s | join = 42620 | tmass = 42620 | gaia = 167670| TOP = 50000000
[##################################################] 100% 252-253 | [20]-[30] | 192.36 s | join = 32493 | tmass = 32493 | gaia = 128278| TOP = 50000000
[################                                  ] 33% 253-254 | [0]-[10] | 211.88 s | join = 59147 | tmass = 59147 | gaia = 238491| TOP = 50000000
[#################################                 ] 67% 253-254 | [10]-[20] | 116.78 s | join = 43863 | tmass = 43863 | gaia = 174078| TOP = 50000000
[##################################################] 100% 253-254 | [20]-[30] | 144.47 s | join = 32978 | tmass = 32978 | gaia = 131928| TOP = 50000000
[################                                  ] 33% 254-255 | [0]-[10] | 203.72 s | join = 59072 | tmass = 59072 | gaia = 220503| TOP = 50000000
[#################################                 ] 67% 254-255 | [10]-[20] | 129.89 s | join = 45705 | tmass = 45705 | gaia = 184728| TOP = 50000000
[##################################################] 100% 254-255 | [20]-[30] | 165.25 s | join = 35327 | tmass = 35327 | gaia = 138754| TOP = 50000000
[################                                  ] 33% 255-256 | [0]-[10] | 211.31 s | join = 71498 | tmass = 71498 | gaia = 225634| TOP = 50000000
[#################################                 ] 67% 255-256 | [10]-[20] | 126.57 s | join = 48388 | tmass = 48388 | gaia = 197442| TOP = 50000000
[##################################################] 100% 255-256 | [20]-[30] | 136.31 s | join = 38125 | tmass = 38125 | gaia = 149976| TOP = 50000000
[################                                  ] 33% 256-257 | [0]-[10] | 208.53 s | join = 80654 | tmass = 80654 | gaia = 247092| TOP = 50000000
[#################################                 ] 67% 256-257 | [10]-[20] | 181.21 s | join = 51653 | tmass = 51653 | gaia = 212813| TOP = 50000000
[##################################################] 100% 256-257 | [20]-[30] | 121.55 s | join = 40471 | tmass = 40471 | gaia = 160672| TOP = 50000000
[################                                  ] 33% 257-258 | [0]-[10] | 198.86 s | join = 77063 | tmass = 77063 | gaia = 234166| TOP = 50000000
[#################################                 ] 67% 257-258 | [10]-[20] | 255.8 s | join = 57629 | tmass = 57629 | gaia = 226814| TOP = 50000000
[##################################################] 100% 257-258 | [20]-[30] | 136.19 s | join = 44318 | tmass = 44318 | gaia = 170064| TOP = 50000000
[################                                  ] 33% 258-259 | [0]-[10] | 157.74 s | join = 77522 | tmass = 77522 | gaia = 235664| TOP = 50000000
[#################################                 ] 67% 258-259 | [10]-[20] | 235.36 s | join = 57587 | tmass = 57587 | gaia = 231752| TOP = 50000000
[##################################################] 100% 258-259 | [20]-[30] | 179.07 s | join = 45175 | tmass = 45175 | gaia = 175734| TOP = 50000000
[################                                  ] 33% 259-260 | [0]-[10] | 184.29 s | join = 84985 | tmass = 84985 | gaia = 219671| TOP = 50000000
[#################################                 ] 67% 259-260 | [10]-[20] | 164.79 s | join = 62927 | tmass = 62927 | gaia = 249354| TOP = 50000000
[##################################################] 100% 259-260 | [20]-[30] | 142.33 s | join = 47625 | tmass = 47625 | gaia = 184581| TOP = 50000000
[################                                  ] 33% 260-261 | [0]-[10] | 204.38 s | join = 95885 | tmass = 95885 | gaia = 257623| TOP = 50000000
[#################################                 ] 67% 260-261 | [10]-[20] | 246.16 s | join = 65020 | tmass = 65020 | gaia = 246672| TOP = 50000000
[##################################################] 100% 260-261 | [20]-[30] | 138.49 s | join = 48638 | tmass = 48638 | gaia = 193284| TOP = 50000000
[################                                  ] 33% 261-262 | [0]-[10] | 168.53 s | join = 103055 | tmass = 103055 | gaia = 264919| TOP = 50000000
[#################################                 ] 67% 261-262 | [10]-[20] | 156.86 s | join = 65059 | tmass = 65059 | gaia = 213471| TOP = 50000000
[##################################################] 100% 261-262 | [20]-[30] | 144.66 s | join = 51012 | tmass = 51012 | gaia = 195669| TOP = 50000000
