
[################                                  ] 33% 120-121 | [-60]-[-50] | 150.66 s | join = 75094 | tmass = 75094 | gaia = 252964| TOP = 50000000
[#################################                 ] 67% 120-121 | [-50]-[-40] | 190.94 s | join = 161027 | tmass = 161027 | gaia = 259609| TOP = 50000000
[##################################################] 100% 120-121 | [-40]-[-30] | 180.36 s | join = 265851 | tmass = 265851 | gaia = 252991| TOP = 50000000
[################                                  ] 33% 121-122 | [-60]-[-50] | 177.54 s | join = 80036 | tmass = 80036 | gaia = 246505| TOP = 50000000
[#################################                 ] 67% 121-122 | [-50]-[-40] | 196.14 s | join = 181819 | tmass = 181819 | gaia = 293354| TOP = 50000000
[##################################################] 100% 121-122 | [-40]-[-30] | 198.42 s | join = 257721 | tmass = 257721 | gaia = 256693| TOP = 50000000
[################                                  ] 33% 122-123 | [-60]-[-50] | 191.92 s | join = 83381 | tmass = 83381 | gaia = 334467| TOP = 50000000
[#################################                 ] 67% 122-123 | [-50]-[-40] | 169.86 s | join = 194022 | tmass = 194022 | gaia = 226548| TOP = 50000000
[##################################################] 100% 122-123 | [-40]-[-30] | 168.67 s | join = 270760 | tmass = 270760 | gaia = 240560| TOP = 50000000
[################                                  ] 33% 123-124 | [-60]-[-50] | 159.18 s | join = 87195 | tmass = 87195 | gaia = 255817| TOP = 50000000
[#################################                 ] 67% 123-124 | [-50]-[-40] | 189.55 s | join = 187601 | tmass = 187601 | gaia = 244944| TOP = 50000000
[##################################################] 100% 123-124 | [-40]-[-30] | 236.0 s | join = 272932 | tmass = 272932 | gaia = 281993| TOP = 50000000
[################                                  ] 33% 124-125 | [-60]-[-50] | 177.65 s | join = 92635 | tmass = 92635 | gaia = 267165| TOP = 50000000
[#################################                 ] 67% 124-125 | [-50]-[-40] | 172.83 s | join = 197612 | tmass = 197612 | gaia = 263527| TOP = 50000000
[##################################################] 100% 124-125 | [-40]-[-30] | 194.16 s | join = 274444 | tmass = 274444 | gaia = 256599| TOP = 50000000
[################                                  ] 33% 125-126 | [-60]-[-50] | 138.29 s | join = 102005 | tmass = 102005 | gaia = 210221| TOP = 50000000
[#################################                 ] 67% 125-126 | [-50]-[-40] | 163.04 s | join = 200517 | tmass = 200517 | gaia = 259631| TOP = 50000000
[##################################################] 100% 125-126 | [-40]-[-30] | 175.19 s | join = 267235 | tmass = 267235 | gaia = 237267| TOP = 50000000
[################                                  ] 33% 126-127 | [-60]-[-50] | 142.15 s | join = 115230 | tmass = 115230 | gaia = 251684| TOP = 50000000
[#################################                 ] 67% 126-127 | [-50]-[-40] | 162.4 s | join = 212047 | tmass = 212047 | gaia = 253598| TOP = 50000000
[##################################################] 100% 126-127 | [-40]-[-30] | 186.62 s | join = 267275 | tmass = 267275 | gaia = 252911| TOP = 50000000
[################                                  ] 33% 127-128 | [-60]-[-50] | 160.24 s | join = 113843 | tmass = 113843 | gaia = 249960| TOP = 50000000
[#################################                 ] 67% 127-128 | [-50]-[-40] | 201.71 s | join = 224954 | tmass = 224954 | gaia = 266143| TOP = 50000000
[##################################################] 100% 127-128 | [-40]-[-30] | 176.83 s | join = 256445 | tmass = 256445 | gaia = 240354| TOP = 50000000
[################                                  ] 33% 128-129 | [-60]-[-50] | 167.38 s | join = 125158 | tmass = 125158 | gaia = 256684| TOP = 50000000
[#################################                 ] 67% 128-129 | [-50]-[-40] | 214.21 s | join = 230767 | tmass = 230767 | gaia = 233202| TOP = 50000000
[##################################################] 100% 128-129 | [-40]-[-30] | 207.28 s | join = 225716 | tmass = 225716 | gaia = 261901| TOP = 50000000
[################                                  ] 33% 129-130 | [-60]-[-50] | 236.15 s | join = 135739 | tmass = 135739 | gaia = 229326| TOP = 50000000
[#################################                 ] 67% 129-130 | [-50]-[-40] | 247.34 s | join = 232111 | tmass = 232111 | gaia = 235641| TOP = 50000000
[##################################################] 100% 129-130 | [-40]-[-30] | 274.47 s | join = 189476 | tmass = 189476 | gaia = 245119| TOP = 50000000
[################                                  ] 33% 130-131 | [-60]-[-50] | 260.99 s | join = 147001 | tmass = 147001 | gaia = 248444| TOP = 50000000
[#################################                 ] 67% 130-131 | [-50]-[-40] | 244.06 s | join = 236172 | tmass = 236172 | gaia = 259219| TOP = 50000000
[##################################################] 100% 130-131 | [-40]-[-30] | 279.01 s | join = 193377 | tmass = 193377 | gaia = 253911| TOP = 50000000
[################                                  ] 33% 131-132 | [-60]-[-50] | 236.09 s | join = 157915 | tmass = 157915 | gaia = 242172| TOP = 50000000
[#################################                 ] 67% 131-132 | [-50]-[-40] | 154.01 s | join = 222400 | tmass = 222400 | gaia = 115385| TOP = 50000000
[##################################################] 100% 131-132 | [-40]-[-30] | 212.4 s | join = 176686 | tmass = 176686 | gaia = 267944| TOP = 50000000
[################                                  ] 33% 132-133 | [-60]-[-50] | 247.79 s | join = 178836 | tmass = 178836 | gaia = 260128| TOP = 50000000
[#################################                 ] 67% 132-133 | [-50]-[-40] | 257.31 s | join = 236359 | tmass = 236359 | gaia = 264494| TOP = 50000000
