
[################                                  ] 33% 300-301 | [-30]-[-20] | 152.0 s | join = 82150 | tmass = 82150 | gaia = 240297| TOP = 50000000
[#################################                 ] 67% 300-301 | [-20]-[-10] | 204.27 s | join = 104277 | tmass = 104277 | gaia = 231766| TOP = 50000000
[##################################################] 100% 300-301 | [-10]-[0] | 267.08 s | join = 126758 | tmass = 126758 | gaia = 250650| TOP = 50000000
[################                                  ] 33% 301-302 | [-30]-[-20] | 240.77 s | join = 76073 | tmass = 76073 | gaia = 259687| TOP = 50000000
[#################################                 ] 67% 301-302 | [-20]-[-10] | 183.59 s | join = 91514 | tmass = 91514 | gaia = 237937| TOP = 50000000
[##################################################] 100% 301-302 | [-10]-[0] | 222.51 s | join = 117182 | tmass = 117182 | gaia = 280065| TOP = 50000000
[################                                  ] 33% 302-303 | [-30]-[-20] | 236.08 s | join = 72832 | tmass = 72832 | gaia = 275808| TOP = 50000000
[#################################                 ] 67% 302-303 | [-20]-[-10] | 216.6 s | join = 88773 | tmass = 88773 | gaia = 219264| TOP = 50000000
[##################################################] 100% 302-303 | [-10]-[0] | 263.72 s | join = 115998 | tmass = 115998 | gaia = 256215| TOP = 50000000
[################                                  ] 33% 303-304 | [-30]-[-20] | 228.93 s | join = 66297 | tmass = 66297 | gaia = 252837| TOP = 50000000
[#################################                 ] 67% 303-304 | [-20]-[-10] | 250.82 s | join = 82627 | tmass = 82627 | gaia = 257015| TOP = 50000000
[##################################################] 100% 303-304 | [-10]-[0] | 217.31 s | join = 110836 | tmass = 110836 | gaia = 220199| TOP = 50000000
[################                                  ] 33% 304-305 | [-30]-[-20] | 155.77 s | join = 65924 | tmass = 65924 | gaia = 248999| TOP = 50000000
[#################################                 ] 67% 304-305 | [-20]-[-10] | 212.29 s | join = 80480 | tmass = 80480 | gaia = 257951| TOP = 50000000
[##################################################] 100% 304-305 | [-10]-[0] | 204.01 s | join = 103425 | tmass = 103425 | gaia = 206059| TOP = 50000000
[################                                  ] 33% 305-306 | [-30]-[-20] | 196.64 s | join = 62999 | tmass = 62999 | gaia = 238781| TOP = 50000000
[#################################                 ] 67% 305-306 | [-20]-[-10] | 208.44 s | join = 72514 | tmass = 72514 | gaia = 246449| TOP = 50000000
[##################################################] 100% 305-306 | [-10]-[0] | 201.85 s | join = 90571 | tmass = 90571 | gaia = 248777| TOP = 50000000
[################                                  ] 33% 306-307 | [-30]-[-20] | 185.59 s | join = 59190 | tmass = 59190 | gaia = 223128| TOP = 50000000
[#################################                 ] 67% 306-307 | [-20]-[-10] | 290.19 s | join = 64673 | tmass = 64673 | gaia = 257725| TOP = 50000000
[##################################################] 100% 306-307 | [-10]-[0] | 274.95 s | join = 90098 | tmass = 90098 | gaia = 249611| TOP = 50000000
[################                                  ] 33% 307-308 | [-30]-[-20] | 190.59 s | join = 55544 | tmass = 55544 | gaia = 209738| TOP = 50000000
[#################################                 ] 67% 307-308 | [-20]-[-10] | 185.46 s | join = 61216 | tmass = 61216 | gaia = 238716| TOP = 50000000
[##################################################] 100% 307-308 | [-10]-[0] | 229.2 s | join = 86547 | tmass = 86547 | gaia = 257133| TOP = 50000000
[################                                  ] 33% 308-309 | [-30]-[-20] | 181.37 s | join = 51538 | tmass = 51538 | gaia = 202046| TOP = 50000000
[#################################                 ] 67% 308-309 | [-20]-[-10] | 149.52 s | join = 60475 | tmass = 60475 | gaia = 246100| TOP = 50000000
[##################################################] 100% 308-309 | [-10]-[0] | 246.26 s | join = 82349 | tmass = 82349 | gaia = 271065| TOP = 50000000
[################                                  ] 33% 309-310 | [-30]-[-20] | 166.99 s | join = 48778 | tmass = 48778 | gaia = 194735| TOP = 50000000
[#################################                 ] 67% 309-310 | [-20]-[-10] | 227.94 s | join = 57641 | tmass = 57641 | gaia = 232619| TOP = 50000000
[##################################################] 100% 309-310 | [-10]-[0] | 239.79 s | join = 71293 | tmass = 71293 | gaia = 266040| TOP = 50000000
[################                                  ] 33% 310-311 | [-30]-[-20] | 153.77 s | join = 45247 | tmass = 45247 | gaia = 187277| TOP = 50000000
[#################################                 ] 67% 310-311 | [-20]-[-10] | 177.49 s | join = 56887 | tmass = 56887 | gaia = 224454| TOP = 50000000
[##################################################] 100% 310-311 | [-10]-[0] | 178.08 s | join = 73592 | tmass = 73592 | gaia = 225885| TOP = 50000000
[################                                  ] 33% 311-312 | [-30]-[-20] | 158.25 s | join = 46149 | tmass = 46149 | gaia = 179196| TOP = 50000000
[#################################                 ] 67% 311-312 | [-20]-[-10] | 167.69 s | join = 52270 | tmass = 52270 | gaia = 209517| TOP = 50000000
[##################################################] 100% 311-312 | [-10]-[0] | 153.11 s | join = 64259 | tmass = 64259 | gaia = 241977| TOP = 50000000
[################                                  ] 33% 312-313 | [-30]-[-20] | 207.99 s | join = 43969 | tmass = 43969 | gaia = 172550| TOP = 50000000
[#################################                 ] 67% 312-313 | [-20]-[-10] | 258.71 s | join = 49491 | tmass = 49491 | gaia = 196810| TOP = 50000000
[##################################################] 100% 312-313 | [-10]-[0] | 273.91 s | join = 57814 | tmass = 57814 | gaia = 225518| TOP = 50000000
[################                                  ] 33% 313-314 | [-30]-[-20] | 137.33 s | join = 45663 | tmass = 45663 | gaia = 170067| TOP = 50000000
[#################################                 ] 67% 313-314 | [-20]-[-10] | 149.23 s | join = 47205 | tmass = 47205 | gaia = 189487| TOP = 50000000
[##################################################] 100% 313-314 | [-10]-[0] | 159.4 s | join = 53947 | tmass = 53947 | gaia = 221630| TOP = 50000000
[################                                  ] 33% 314-315 | [-30]-[-20] | 107.03 s | join = 43739 | tmass = 43739 | gaia = 164735| TOP = 50000000
[#################################                 ] 67% 314-315 | [-20]-[-10] | 133.13 s | join = 48162 | tmass = 48162 | gaia = 186526| TOP = 50000000
[##################################################] 100% 314-315 | [-10]-[0] | 172.28 s | join = 54789 | tmass = 54789 | gaia = 225542| TOP = 50000000
[################                                  ] 33% 315-316 | [-30]-[-20] | 113.46 s | join = 40073 | tmass = 40073 | gaia = 155307| TOP = 50000000
[#################################                 ] 67% 315-316 | [-20]-[-10] | 146.87 s | join = 45215 | tmass = 45215 | gaia = 177925| TOP = 50000000
[##################################################] 100% 315-316 | [-10]-[0] | 156.95 s | join = 53563 | tmass = 53563 | gaia = 216564| TOP = 50000000
[################                                  ] 33% 316-317 | [-30]-[-20] | 111.98 s | join = 37575 | tmass = 37575 | gaia = 145056| TOP = 50000000
[#################################                 ] 67% 316-317 | [-20]-[-10] | 114.02 s | join = 41366 | tmass = 41366 | gaia = 164057| TOP = 50000000
[##################################################] 100% 316-317 | [-10]-[0] | 169.88 s | join = 49808 | tmass = 49808 | gaia = 193071| TOP = 50000000
[################                                  ] 33% 317-318 | [-30]-[-20] | 86.12 s | join = 35774 | tmass = 35774 | gaia = 135093| TOP = 50000000
[#################################                 ] 67% 317-318 | [-20]-[-10] | 118.22 s | join = 38168 | tmass = 38168 | gaia = 152167| TOP = 50000000
[##################################################] 100% 317-318 | [-10]-[0] | 134.09 s | join = 44069 | tmass = 44069 | gaia = 179395| TOP = 50000000
