
[################                                  ] 33% 180-181 | [-90]-[-80] | 41.98 s | join = 7492 | tmass = 7492 | gaia = 42835| TOP = 50000000
[#################################                 ] 67% 180-181 | [-80]-[-70] | 226.14 s | join = 48672 | tmass = 48672 | gaia = 256246| TOP = 50000000
[##################################################] 100% 180-181 | [-70]-[-60] | 242.98 s | join = 284291 | tmass = 284291 | gaia = 253038| TOP = 50000000
[################                                  ] 33% 181-182 | [-90]-[-80] | 34.6 s | join = 7399 | tmass = 7399 | gaia = 42189| TOP = 50000000
[#################################                 ] 67% 181-182 | [-80]-[-70] | 166.83 s | join = 50835 | tmass = 50835 | gaia = 240999| TOP = 50000000
[##################################################] 100% 181-182 | [-70]-[-60] | 222.82 s | join = 294543 | tmass = 294543 | gaia = 244488| TOP = 50000000
[################                                  ] 33% 182-183 | [-90]-[-80] | 39.76 s | join = 7317 | tmass = 7317 | gaia = 42101| TOP = 50000000
[#################################                 ] 67% 182-183 | [-80]-[-70] | 204.69 s | join = 51186 | tmass = 51186 | gaia = 227626| TOP = 50000000
[##################################################] 100% 182-183 | [-70]-[-60] | 320.43 s | join = 311254 | tmass = 311254 | gaia = 288487| TOP = 50000000
[################                                  ] 33% 183-184 | [-90]-[-80] | 47.55 s | join = 7306 | tmass = 7306 | gaia = 42614| TOP = 50000000
[#################################                 ] 67% 183-184 | [-80]-[-70] | 262.83 s | join = 52434 | tmass = 52434 | gaia = 249590| TOP = 50000000
[##################################################] 100% 183-184 | [-70]-[-60] | 264.24 s | join = 314600 | tmass = 314600 | gaia = 238933| TOP = 50000000
[################                                  ] 33% 184-185 | [-90]-[-80] | 55.18 s | join = 7255 | tmass = 7255 | gaia = 43323| TOP = 50000000
[#################################                 ] 67% 184-185 | [-80]-[-70] | 205.06 s | join = 52449 | tmass = 52449 | gaia = 250089| TOP = 50000000
[##################################################] 100% 184-185 | [-70]-[-60] | 234.62 s | join = 307514 | tmass = 307514 | gaia = 238690| TOP = 50000000
[################                                  ] 33% 185-186 | [-90]-[-80] | 41.74 s | join = 7415 | tmass = 7415 | gaia = 43846| TOP = 50000000
[#################################                 ] 67% 185-186 | [-80]-[-70] | 226.43 s | join = 50191 | tmass = 50191 | gaia = 252962| TOP = 50000000
[##################################################] 100% 185-186 | [-70]-[-60] | 272.81 s | join = 301962 | tmass = 301962 | gaia = 238188| TOP = 50000000
